X,y
-1.5110220440881763,6.3518696841508415
-1.503006012024048,5.926332675871378
-1.4949899799599198,5.041252467808604
-1.4869739478957915,6.973017324618482
-1.4789579158316633,6.4218663583809175
-1.470941883767535,5.221505059847583
-1.4629258517034067,7.342541774563851
-1.4549098196392785,6.000517266879283
-1.4468937875751502,6.987817139283113
-1.438877755511022,7.69301841788896
-1.4308617234468939,7.120966878693282
-1.4228456913827656,8.159440764703621
-1.4148296593186374,5.813270372031117
-1.406813627254509,7.478493945786767
-1.3987975951903808,6.419398325893354
-1.3907815631262526,6.261467379876234
-1.3827655310621243,6.581470976518149
-1.374749498997996,6.876824221379641
-1.3667334669338678,7.272598207961208
-1.3587174348697395,6.079339137172555
-1.3507014028056112,8.173371577134548
-1.342685370741483,7.76626364213527
-1.3346693386773547,5.792413628352035
-1.3266533066132267,8.844965620649306
-1.3186372745490984,9.28065871510874
-1.3106212424849701,8.591605222462256
-1.3026052104208419,7.260956927714703
-1.2945891783567136,6.39818525424096
-1.2865731462925853,8.551445714907087
-1.278557114228457,7.12187315322722
-1.2705410821643288,8.775551282807276
-1.2625250501002006,7.789437302726159
-1.2545090180360723,8.58585747335746
-1.246492985971944,7.993640946272598
-1.2384769539078158,8.371903829514594
-1.2304609218436875,7.7038867942679135
-1.2224448897795592,9.507313379677377
-1.214428857715431,7.876411090699611
-1.2064128256513027,8.179544473665143
-1.1983967935871744,9.688761919501145
-1.1903807615230462,6.485908273526892
-1.182364729458918,6.5912384484080535
-1.1743486973947896,8.859176267276247
-1.1663326653306614,6.744712266228525
-1.1583166332665331,9.889512969216426
-1.1503006012024048,7.560328915031835
-1.1422845691382766,7.254549196575274
-1.1342685370741483,9.953002146720866
-1.12625250501002,9.538631023899354
-1.1182364729458918,9.953731305115948
-1.1102204408817635,9.020273115189214
-1.1022044088176353,7.281058884083573
-1.094188376753507,10.080405634461759
-1.0861723446893787,7.930393422635795
-1.0781563126252505,9.028909301608019
-1.0701402805611222,9.201760985809821
-1.062124248496994,8.127555037169689
-1.0541082164328657,8.92470061283105
-1.0460921843687374,9.260884026275944
-1.0380761523046091,8.743158998089497
-1.0300601202404809,7.295388788574122
-1.0220440881763528,8.72108386558882
-1.0140280561122246,9.777287700294245
-1.0060120240480963,7.784390056100297
-0.997995991983968,8.35737948772844
-0.9899799599198398,8.099916588558923
-0.9819639278557115,10.41238998098435
-0.9739478957915833,9.263477121741895
-0.965931863727455,9.026700313195017
-0.9579158316633267,7.87737851473304
-0.9498997995991985,9.214599892694624
-0.9418837675350702,8.029074152969878
-0.9338677354709419,8.763293484126054
-0.9258517034068137,8.123672959697272
-0.9178356713426854,9.464008445247101
-0.9098196392785571,9.39222207913999
-0.9018036072144289,8.635388619171506
-0.8937875751503006,9.267750199635593
-0.8857715430861723,7.806738090467892
-0.8777555110220441,7.43659811871724
-0.869739478957916,9.395303524911832
-0.8617234468937878,9.15064143124427
-0.8537074148296595,9.647055484988298
-0.8456913827655312,11.423224935184583
-0.837675350701403,10.012615759535503
-0.8296593186372747,8.18337015932538
-0.8216432865731464,10.24126478508984
-0.8136272545090182,7.836397198706916
-0.8056112224448899,8.718776116628176
-0.7975951903807617,9.140175228342702
-0.7895791583166334,10.94981566754115
-0.7815631262525051,8.519774236067791
-0.7735470941883769,8.466146631681667
-0.7655310621242486,9.222188758139698
-0.7575150300601203,8.685219108427471
-0.7494989979959921,10.503389429120535
-0.7414829659318638,8.324878110875055
-0.7334669338677355,8.285397079051823
-0.7254509018036073,9.02310179894294
-0.717434869739479,8.99094550521952
-0.7094188376753507,11.446566121953259
-0.7014028056112225,10.494510987286482
-0.6933867735470942,9.66069753397036
-0.685370741482966,8.375766885979452
-0.6773547094188377,10.473621493435614
-0.6693386773547094,8.657099281868952
-0.6613226452905814,8.140599644705354
-0.6533066132264531,10.901456646059716
-0.6452905811623248,10.058425577856712
-0.6372745490981966,10.69039790193713
-0.6292585170340683,10.116322843323783
-0.6212424849699401,10.6824819145079
-0.6132264529058118,9.202681821529511
-0.6052104208416835,8.847520685269643
-0.5971943887775553,10.591414157560184
-0.589178356713427,9.134466087329164
-0.5811623246492987,9.276382085977255
-0.5731462925851705,9.53845547243456
-0.5651302605210422,10.039523247201409
-0.5571142284569139,9.696106289147318
-0.5490981963927857,8.703205019207232
-0.5410821643286574,9.462594022016809
-0.5330661322645291,7.910865384849721
-0.5250501002004009,10.787556100325784
-0.5170340681362726,8.588323105916297
-0.5090180360721444,9.114053534319044
-0.5010020040080161,10.29865806523292
-0.4929859719438878,9.534986101805078
-0.48496993987975956,11.845619805827578
-0.4769539078156313,9.037804412921842
-0.46893787575150303,10.625768304218921
-0.460921843687375,10.34749072886669
-0.4529058116232467,9.246736161577438
-0.44488977955911846,10.966162432074839
-0.4368737474949902,10.299395552545285
-0.42885771543086193,11.270788547205651
-0.42084168336673367,11.350558262180165
-0.4128256513026054,12.71834616972157
-0.40480961923847714,11.919694282101723
-0.39679358717434887,10.242040606947336
-0.3887775551102206,10.3998993795383
-0.38076152304609234,11.76699426522579
-0.3727454909819641,11.350654512285724
-0.3647294589178358,11.363578419885167
-0.35671342685370755,9.13454696170119
-0.3486973947895793,10.755232993837536
-0.340681362725451,10.069584321255233
-0.33266533066132276,11.115595941728607
-0.3246492985971945,10.76557706526686
-0.3166332665330662,11.80196247522686
-0.30861723446893796,11.237057894550018
-0.3006012024048097,11.734223753692142
-0.29258517034068143,10.509532807071672
-0.28456913827655317,10.059561760113812
-0.2765531062124249,10.622014435053964
-0.26853707414829664,11.043099826619523
-0.2605210420841684,11.467328088260492
-0.25250501002004033,13.37554141562071
-0.24448897795591207,11.102031425493665
-0.2364729458917838,10.21639968888598
-0.22845691382765554,10.85441902590382
-0.22044088176352727,10.764860939181562
-0.212424849699399,11.737994499825565
-0.20440881763527075,9.743772123831928
-0.19639278557114248,11.375887244701334
-0.18837675350701422,11.497187900690825
-0.18036072144288595,11.600918511150175
-0.1723446893787577,10.799477518208986
-0.16432865731462942,11.18692796966279
-0.15631262525050116,10.028844902640715
-0.1482965931863729,10.9876420404855
-0.14028056112224463,10.966156560055426
-0.13226452905811636,11.953124194558018
-0.1242484969939881,10.408947828699128
-0.11623246492985984,12.374384474455484
-0.10821643286573157,13.11572702946131
-0.1002004008016033,9.579313572180855
-0.09218436873747504,12.103613440196938
-0.08416833667334678,12.382318856673532
-0.07615230460921851,11.096029908315506
-0.06813627254509025,11.364251231763387
-0.060120240480961984,11.656698580729676
-0.05210420841683372,11.519844391139355
-0.04408817635270568,11.536678413718407
-0.03607214428857741,10.197743688660003
-0.028056112224449148,13.054135171997547
-0.020040080160320883,13.009478311475698
-0.012024048096192619,11.144551572459124
-0.004008016032064354,10.51954761608526
0.00400801603206391,12.535092932564982
0.012024048096192175,11.466296198523606
0.02004008016032044,12.212093443881901
0.028056112224448704,11.778867975640475
0.03607214428857697,12.817791256080206
0.04408817635270523,12.849057760890474
0.0521042084168335,11.456767350995333
0.06012024048096176,10.827056886288311
0.06813627254509003,10.655538556572733
0.07615230460921829,12.87691244523947
0.08416833667334656,11.105729920572683
0.09218436873747482,11.815828936282475
0.10020040080160308,11.754387364355102
0.10821643286573135,12.326190218760514
0.11623246492985961,10.470533821408003
0.12424849699398788,12.623648336272785
0.13226452905811614,12.986816875537613
0.1402805611222444,12.579404050972515
0.14829659318637267,12.208151904453832
0.15631262525050094,12.644494354645538
0.1643286573146292,12.974196646241332
0.17234468937875747,9.830613656399
0.18036072144288573,14.587174833300795
0.188376753507014,13.049411959962475
0.19639278557114226,12.034966167111978
0.20440881763527052,12.324477486535846
0.2124248496993988,13.237228751297083
0.22044088176352705,12.65543914713798
0.22845691382765532,10.768914730615299
0.23647294589178358,14.892148171980562
0.24448897795591185,12.745170765613219
0.2525050100200401,13.90394024678594
0.26052104208416793,12.219773799510197
0.2685370741482962,14.476256813764834
0.27655310621242446,13.254279560635764
0.2845691382765527,13.604835818443386
0.292585170340681,11.97879473004543
0.30060120240480925,14.263249498099533
0.3086172344689375,13.76997848517607
0.3166332665330658,14.410062662430729
0.32464929859719405,12.508184985448601
0.3326653306613223,12.683301538853842
0.3406813627254506,15.496301467223018
0.34869739478957884,12.160425059041978
0.3567134268537071,13.112547293309653
0.36472945891783537,14.413444468815118
0.37274549098196363,13.402334186151728
0.3807615230460919,13.915619010414614
0.38877755511022016,12.961272413622895
0.3967935871743484,13.758833442957739
0.4048096192384767,12.110306815599351
0.41282565130260496,15.103020459177305
0.4208416833667332,13.354781846654998
0.4288577154308615,12.820823800011164
0.43687374749498975,14.19544119826438
0.444889779559118,13.096394441068359
0.4529058116232463,12.250911869278609
0.46092184368737454,12.266508947108257
0.4689378757515028,14.335055717820392
0.4769539078156311,13.509765239208441
0.48496993987975934,13.563693229910717
0.4929859719438876,14.80319470777987
0.5010020040080159,12.626681205271312
0.5090180360721441,13.050885373387679
0.5170340681362724,13.424739429295679
0.5250501002004007,13.932026940018478
0.5330661322645289,13.823560011635271
0.5410821643286572,13.606900382760394
0.5490981963927855,13.860217285279102
0.5571142284569137,13.842594523308023
0.565130260521042,13.258351523271855
0.5731462925851702,13.19301903549402
0.5811623246492985,14.308584493996484
0.5891783567134268,13.171209165501464
0.597194388777555,12.93282510153059
0.6052104208416833,13.805944221820198
0.6132264529058116,13.988625569006524
0.6212424849699398,16.431072194692998
0.6292585170340681,13.497704533763006
0.6372745490981964,15.173721646813181
0.6452905811623246,15.005705368272768
0.6533066132264529,13.09762819108885
0.6613226452905812,15.087882235919633
0.669338677354709,13.158804730548164
0.6773547094188372,11.711569244969189
0.6853707414829655,15.005117119549759
0.6933867735470938,12.67096312397711
0.701402805611222,14.90584428144519
0.7094188376753503,13.798955034126509
0.7174348697394786,16.170572840278048
0.7254509018036068,15.607587555628632
0.7334669338677351,14.113748464685685
0.7414829659318634,13.90735276973284
0.7494989979959916,13.409169089891849
0.7575150300601199,14.210379972917828
0.7655310621242482,14.39900322225036
0.7735470941883764,14.342721285267633
0.7815631262525047,14.89217479715613
0.789579158316633,15.342048551837095
0.7975951903807612,15.141237623325837
0.8056112224448895,14.055495354650668
0.8136272545090177,13.409903916979983
0.821643286573146,16.24028335110848
0.8296593186372743,14.214358430680521
0.8376753507014025,14.27957012751989
0.8456913827655308,14.438730527378247
0.8537074148296591,13.144906401747157
0.8617234468937873,14.538058060087769
0.8697394789579156,14.564432362344757
0.8777555110220439,15.692502586920666
0.8857715430861721,15.798657549908938
0.8937875751503004,15.132027402112321
0.9018036072144286,16.088160999364803
0.9098196392785569,15.524333721276212
0.9178356713426852,15.196742738096845
0.9258517034068134,15.40140913022207
0.9338677354709417,15.077883580566896
0.94188376753507,14.901743672339293
0.9498997995991982,15.056915761703227
0.9579158316633265,14.224694079351636
0.9659318637274548,15.661203228362387
0.973947895791583,14.41569402434096
0.9819639278557113,16.278505011568626
0.9899799599198396,15.21547127955849
0.9979959919839678,15.542480953593978
1.006012024048096,16.014878860449294
1.0140280561122244,16.192412661455712
1.0220440881763526,14.006530899983783
1.0300601202404809,15.398306744677711
1.0380761523046091,16.513445445146914
1.0460921843687374,13.963216825858328
1.0541082164328657,16.076659232910092
1.062124248496994,13.461870640337288
1.0701402805611222,14.722984138328323
1.07815631262525,15.812177646028562
1.0861723446893783,14.144888104090871
1.0941883767535066,14.844148580953123
1.1022044088176348,14.385880423398135
1.110220440881763,17.53390647529373
1.1182364729458913,16.078055410797955
1.1262525050100196,16.509174045387738
1.1342685370741479,15.747264779244365
1.1422845691382761,15.644564243226768
1.1503006012024044,14.409577915557382
1.1583166332665327,15.762270853685003
1.166332665330661,15.32067211684569
1.1743486973947892,16.968144365174098
1.1823647294589175,17.279378419763784
1.1903807615230457,17.632911380904837
1.198396793587174,17.04694071701634
1.2064128256513023,15.623790952856574
1.2144288577154305,15.134604016043614
1.2224448897795588,17.04522029587354
1.230460921843687,16.662906043925194
1.2384769539078153,14.566130888000323
1.2464929859719436,16.718207243645573
1.2545090180360718,17.20530138561412
1.2625250501002,16.47776326453233
1.2705410821643284,16.261840116565807
1.2785571142284566,15.667301412183242
1.286573146292585,15.056471312460657
1.2945891783567132,17.331360073588524
1.3026052104208414,16.250003791701236
1.3106212424849697,16.3537076871537
1.318637274549098,18.347951647840976
1.3266533066132262,17.327787680005482
1.3346693386773545,17.04216768665184
1.3426853707414828,16.841460602782426
1.350701402805611,18.247449770585412
1.3587174348697393,18.475100329460282
1.3667334669338675,17.713072245748066
1.3747494989979958,17.39384783789091
1.382765531062124,14.745076287511289
1.3907815631262523,16.99145738517539
1.3987975951903806,16.76568462897263
1.4068136272545089,17.01780092477635
1.4148296593186371,17.89494989493775
1.4228456913827654,14.240282752650122
1.4308617234468937,16.438703978593942
1.438877755511022,17.305976499229335
1.4468937875751502,16.597282710460263
1.4549098196392785,15.675278255611214
1.4629258517034067,17.98920396785872
1.470941883767535,17.4251684990325
1.4789579158316633,16.205248134966336
1.4869739478957915,17.51922602215109
1.4949899799599193,18.054050641909512
1.5030060120240476,17.265813688383524
1.5110220440881759,18.089141957739614
1.5190380761523041,17.394893441694723
1.5270541082164324,16.94946039610316
1.5350701402805607,16.21332497458205
1.543086172344689,17.314870836234796
1.5511022044088172,17.623150653476632
1.5591182364729455,18.33274658924264
1.5671342685370737,17.36986247139253
1.575150300601202,17.9704416583252
1.5831663326653302,16.57647015059493
1.5911823647294585,16.78650912072558
1.5991983967935868,17.486805089750664
1.607214428857715,16.57062203701699
1.6152304609218433,18.473554450551134
1.6232464929859716,18.144493054769505
1.6312625250500998,17.988514602067806
1.639278557114228,18.076379075115742
1.6472945891783564,19.786574623609045
1.6553106212424846,17.3247229863819
1.663326653306613,15.620202001072588
1.6713426853707412,18.04899959569406
1.6793587174348694,17.827151970060378
1.6873747494989977,17.38829258073609
1.695390781563126,16.955037876112172
1.7034068136272542,17.52273432589324
1.7114228456913825,18.17131838913766
1.7194388777555107,17.51521937150175
1.727454909819639,20.458545863912487
1.7354709418837673,17.11364391496004
1.7434869739478955,17.309087046109962
1.7515030060120238,15.841640481027554
1.759519038076152,18.409801048288067
1.7675350701402803,16.16996611769122
1.7755511022044086,17.67497422434093
1.7835671342685369,17.966814435379323
1.7915831663326651,17.56081311631744
1.7995991983967934,20.037469871843285
1.8076152304609217,19.321047697928723
1.81563126252505,19.67384629513925
1.8236472945891782,17.500346712512204
1.8316633266533064,19.539415707801144
1.8396793587174347,18.934878701854984
1.847695390781563,19.238339816412317
1.8557114228456912,19.524428808742684
1.8637274549098195,17.614282846225315
1.8717434869739478,18.126784583430915
1.879759519038076,19.441754327961718
1.8877755511022043,15.951595335882784
1.8957915831663326,20.14859862365537
1.9038076152304604,19.216458717514197
1.9118236472945886,18.645678804870826
1.919839679358717,18.939946533512682
1.9278557114228452,17.717559706670983
1.9358717434869734,18.4256077376153
1.9438877755511017,19.90389155264923
1.95190380761523,20.129685298979528
1.9599198396793582,21.555943491441333
1.9679358717434865,18.813850884821786
1.9759519038076148,18.257278696521645
1.983967935871743,18.42965380961111
1.9919839679358713,17.953902012488182
2.0,18.92214524405915
